Vuln_ID,Brand,ProdType,Category,Price,Ydif,Protocols,DataStorage,PersonalInfo,CommCap,AuthEncryption,CWE-ID1,CWE-ID2,Information Gathering,Social Engineering,State Attack,Function Abuse,Brute Force,Illegal Access,Data Manipulation,Injection
CVE-2020-9377,D-Link,WiFi Router,Telecomm,38.67,7,TCPIP,Local,No,"WiFi, Ethernet, WAN",Symmetric,CWE-707,,0,0,0,1,0,0,1,1
CVE-2020-9438,Tinxy,Smart Door lock,Smart Home,75,2,TCPIP,Remote,No,WiFi,None,CWE-284,,1,1,0,0,0,1,1,1
CVE-2020-9476,ARRIS,WiFi Router,Telecomm,28,4,"TCPIP, DSP, MTP",Local,No,"WiFi, Ethernet, USB, Coaxial, DSL",Symmetric,CWE-284,CWE-664,1,1,0,0,0,1,1,1
CVE-2020-9477,HUMAX,WiFi Router,Telecomm,17,2,"TCPIP, DSP, MTP",Local,No,"WiFi, Ethernet, USB, WAN, Phone",Symmetric,CWE-284,,1,1,0,0,0,1,1,1
CVE-2020-9534,D-Link,WiFi Router,Telecomm,20.55,3,TCPIP,Local,No,"WiFi, Ethernet, WAN",Symmetric,CWE-664,,0,0,0,0,0,1,0,0
CVE-2020-9535,D-Link,WiFi Router,Telecomm,20.55,3,TCPIP,Local,No,"WiFi, Ethernet, WAN",Symmetric,CWE-664,,0,0,0,0,0,1,0,0
CVE-2020-9544,D-Link,WiFi Router,Telecomm,97.26,10,"TCPIP, DSP",Local,No,"WiFi, Ethernet, DSL, Console",Symmetric,CWE-284,,1,1,0,0,0,1,1,1
CVE-2020-9550,Rubetek,SmartHome 2020,Smart Home,29,3,"TCPIP, RF, MTP",Local,No,"WiFi, ISM, USB",Symmetric,CWE-693,,1,1,1,1,1,1,1,0
CVE-2021-1413,Cisco,WiFi Router,Telecomm,269,1,"TCPIP, MTP",Local,No,"WiFi, Ethernet, WAN, USB",Symmetric,CWE-664,,0,0,0,0,0,1,0,0
CVE-2021-1414,Cisco,WiFi Router,Telecomm,269,1,"TCPIP, MTP",Local,No,"WiFi, Ethernet, WAN, USB",Symmetric,CWE-664,,0,0,0,0,0,1,0,0
CVE-2021-1415,Cisco,WiFi Router,Telecomm,269,1,"TCPIP, MTP",Local,No,"WiFi, Ethernet, WAN, USB",Symmetric,CWE-664,,0,0,0,0,0,1,0,0
CVE-2021-20644,ELECOM,WiFi Router,Telecomm,116,3,TCPIP,Local,No,"WiFi, Ethernet, WAN",Symmetric,CWE-707,,0,0,0,1,0,0,1,1
CVE-2021-20645,ELECOM,WiFi Router,Telecomm,42,7,TCPIP,Local,No,"WiFi, Ethernet, WAN",Symmetric,CWE-707,,0,0,0,1,0,0,1,1
CVE-2021-20646,ELECOM,WiFi Router,Telecomm,42,7,TCPIP,Local,No,"WiFi, Ethernet, WAN",Symmetric,CWE-693,,1,1,1,1,1,1,1,0
CVE-2021-20647,ELECOM,WiFi Router,Telecomm,36,5,TCPIP,Local,No,"WiFi, Ethernet, WAN",Symmetric,CWE-693,,1,1,1,1,1,1,1,0
CVE-2021-20648,ELECOM,WiFi Router,Telecomm,36,5,TCPIP,Local,No,"WiFi, Ethernet, WAN",Symmetric,CWE-707,,0,0,0,1,0,0,1,1
CVE-2021-20649,ELECOM,WiFi Router,Telecomm,36,5,TCPIP,Local,No,"WiFi, Ethernet, WAN",Symmetric,CWE-284,,1,1,0,0,0,1,1,1
CVE-2021-20650,ELECOM,IP Camera,Smart Home,127,4,"TCPIP, MTP",Local,No,"WiFi, Ethernet, MicroSD",Symmetric,CWE-693,,1,1,1,1,1,1,1,0
CVE-2021-20680,NEC,WiFi Router,Telecomm,49,4,TCPIP,Local,No,"WiFi, Ethernet, WAN",Symmetric,CWE-707,,0,0,0,1,0,0,1,1
CVE-2021-20708,NEC,WiFi Router,Telecomm,73,4,TCPIP,Local,No,"WiFi, Ethernet, WAN",Symmetric,CWE-707,,0,0,0,1,0,0,1,1
CVE-2021-20710,NEC,WiFi Router,Telecomm,70,3,TCPIP,Local,No,"WiFi, Ethernet, WAN",Symmetric,CWE-707,,0,0,0,1,0,0,1,1
CVE-2021-20711,NEC,WiFi Router,Telecomm,70,3,TCPIP,Local,No,"WiFi, Ethernet, WAN",Symmetric,CWE-707,,0,0,0,1,0,0,1,1
CVE-2021-20712,NEC,WiFi Router,Telecomm,70,3,TCPIP,Local,No,"WiFi, Ethernet, WAN",Symmetric,CWE-284,,1,1,0,0,0,1,1,1
CVE-2021-21722,ZTE,Set Top Box,Smart Home,41,6,TCPIP,Local,No,"WiFi, Ethernet",None,CWE-664,,0,0,0,0,0,1,0,0
CVE-2021-21725,ZTE,WiFi Router,Telecomm,70,3,"TCPIP, MTP, DSP",Local,No,"WiFi, Ethernet, WAN, DSL, USB",Symmetric,CWE-284,,1,1,0,0,0,1,1,1
CVE-2021-21725,ZTE,WiFi Router,Telecomm,70,3,"TCPIP, MTP, DSP",Local,No,"WiFi, Ethernet, WAN, DSL, USB",Symmetric,CWE-284,,1,1,0,0,0,1,1,1
CVE-2021-23241,Mercusys,WiFi System,Telecomm,50,1,TCPIP,Local,No,"WiFi, Ethernet, WAN",Symmetric,CWE-664,,0,0,0,0,0,1,0,0
CVE-2021-23242,Mercusys,WiFi System,Telecomm,50,1,TCPIP,Local,No,"WiFi, Ethernet, WAN",Symmetric,CWE-664,,0,0,0,0,0,1,0,0
CVE-2021-27403,Askey,WiFi Router,Telecomm,46,4,"TCPIP, DSP",Local,No,"WiFi, Ethernet, DSL, Fiber",Symmetric,CWE-707,,0,0,0,1,0,0,1,1
CVE-2021-27404,Askey,WiFi Router,Telecomm,46,4,"TCPIP, DSP",Local,No,"WiFi, Ethernet, DSL, Fiber",Symmetric,CWE-664,,0,0,0,0,0,1,0,0
CVE-2021-28150,Hongdian,Mobile Router,Telecomm,499,2,TCPIP,Local,No,"WiFi, Ethernet, WAN",Symmetric,CWE-707,,0,0,0,1,0,0,1,1
CVE-2021-28151,Hongdian,Mobile Router,Telecomm,499,2,TCPIP,Local,No,"WiFi, Ethernet, WAN",Symmetric,CWE-707,,0,0,0,1,0,0,1,1
CVE-2021-28152,Hongdian,Mobile Router,Telecomm,499,2,TCPIP,Local,No,"WiFi, Ethernet, WAN",Symmetric,CWE-284,,1,1,0,0,0,1,1,1
CVE-2021-31793,NightOwl,Smart Door lock,Smart Home,80,1,"TCPIP, MTP",Remote,No,"WiFi, MicroSD",None,CWE-284,,1,1,0,0,0,1,1,1
